"Id";"Name";"Description";"ServerName";"TopicName";"Address";"Coef";"Offset";"LogEnabled";"AlEnabled";"Type";"AlBool";"MemTag";"MbsTcpEnabled";"MbsTcpFloat";"SnmpEnabled";"RTLogEnabled";"AlAutoAck";"ForceRO";"SnmpOID";"AutoType";"AlHint";"AlHigh";"AlLow";"AlTimeDB";"AlLevelDB";"IVGroupA";"IVGroupB";"IVGroupC";"IVGroupD";"PageId";"RTLogWindow";"RTLogTimer";"LogDB";"LogTimer";"AlLoLo";"AlHiHi";"MbsTcpRegister";"MbsTcpCoef";"MbsTcpOffset";"EEN";"ETO";"ECC";"ESU";"EAT";"ESH";"SEN";"STO";"SSU";"TEN";"TSU";"FEN";"FFN";"FCO";"AlStat";"ChangeTime";"TagValue";"TagQuality";"AlType"
83;"PCS_Fault_19";"Transformer Over-Temp";"MODBUS";"C";"+310203#2";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;-1;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;0;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com";"Transformer Over-Temp";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"05/07/2020 00:12:56"
84;"PCS_Fault_20";"Reactor 1 Over-Temp";"MODBUS";"C";"+310203#3";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;-1;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;0;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com";"Reactor 1 Over-Temp";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"05/07/2020 00:12:56"
85;"PCS_Fault_21";"Reactor 2 Over-Temp";"MODBUS";"C";"+310203#4";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;-1;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;0;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com";"Reactor 2 Over-Temp";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"05/07/2020 00:12:56"
86;"PCS_Fault_41";"Module B2 Over-Temp";"MODBUS";"C";"+310205#0";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;-1;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;0;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com";"Module B2 Over-Temp";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"05/07/2020 00:12:56"
87;"PCS_Fault_42";"Module C2 Over-Temp";"MODBUS";"C";"+310205#1";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;-1;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;0;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com";"Module C2 Over-Temp";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"05/07/2020 00:12:56"
88;"PCS_Fault_43";"AC SPD";"MODBUS";"C";"+310205#2";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;-1;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;0;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com";"AC SPD";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"05/07/2020 00:12:56"
89;"PCS_Fault_44";"DC Fuse Fault";"MODBUS";"C";"+310205#3";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;-1;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;0;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com";"DC Fuse Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"05/07/2020 00:12:56"
90;"PCS_Fault_45";"Detection Fuse";"MODBUS";"C";"+310205#4";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;-1;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;0;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com";"Detection Fuse";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"05/07/2020 00:12:56"
91;"PCS_DC_V";"PCS DC Voltage";"MODBUS";"C";"+310055";0.1;0;1;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;1;0;0;0;2;600;10;-1;60;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"23/07/2020 13:27:40"
92;"PCS_Act_Pow";"PCS Bus Active Power";"MODBUS";"C";"+310067L";0.001;0;1;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;1;0;0;2;600;10;-1;30;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"23/07/2020 13:27:45"
93;"PCS_React_Pow";"PCS Bus Reactive Power";"MODBUS";"C";"+310069I";0.001;0;1;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;2;600;10;-1;30;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"23/07/2020 13:27:46"
94;"PCS_Grid_Freq";"PCS Grid Frequency";"MODBUS";"C";"+310072";0.01;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"23/07/2020 13:27:46"
95;"PCS_Vab";"AB Line Voltage";"MODBUS";"C";"+310059";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"23/07/2020 13:27:46"
96;"PCS_Vbc";"BC Line Voltage";"MODBUS";"C";"+310060";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"23/07/2020 13:27:46"
97;"PCS_Vca";"CA Line Voltage";"MODBUS";"C";"+310061";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"23/07/2020 13:27:46"
98;"PCS_Ia";"Current Phase A";"MODBUS";"C";"+310062";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"23/07/2020 13:27:35"
99;"PCS_Ib";"Current Phase B";"MODBUS";"C";"+310063";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"23/07/2020 13:27:38"
100;"PCS_Ic";"Current Phase C";"MODBUS";"C";"+310064";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"23/07/2020 13:27:23"
101;"PCS_DC_I";"DC Batt Current";"MODBUS";"C";"+310056";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"23/07/2020 13:27:45"
102;"PCS_DC_P";"DC Batt Power";"MODBUS";"C";"+310057D";0.001;0;1;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;2;600;10;-1;30;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"23/07/2020 13:27:45"
103;"PCS_PF";"PCS Power Factor";"MODBUS";"C";"+310071";0.001;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"23/07/2020 13:21:58"
104;"PCS_Work_Status";"PCS Work Status";"MODBUS";"C";"+310200D";1;0;1;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;2;600;10;1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;0;3;"";0;"23/07/2020 13:25:02"
105;"PCS_Set_Mode";"Mode( CC, CV, CP...)";"MODBUS";"C";"+410057";1;0;0;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;0;"tom.csmith@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;0;3;"";0;"05/07/2020 00:12:56"
106;"PCS_Set_CV";"CV Voltage";"MODBUS";"C";"+410068";1;0;0;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;0;3;"";0;"05/07/2020 00:12:56"
107;"PCS_Set_CV_ILim";"CV Current Limit";"MODBUS";"C";"+410067";1;0;0;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;0;3;"";0;"05/07/2020 00:12:56"
108;"PCS_Set_CP_DC";"CP DC Power";"MODBUS";"C";"+410069I";1;0;0;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"05/07/2020 00:12:56"
109;"PCS_Set_CP_AC";"CP AC Power";"MODBUS";"C";"+410073I";1;0;0;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"23/07/2020 13:25:02"
110;"PCS_Time_D";"PCS Time Day";"MODBUS";"C";"+410052";1;0;0;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;0;3;"";0;"22/07/2020 23:04:19"
111;"PCS_Time_H";"PCS Time Hour";"MODBUS";"C";"+410053";1;0;0;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;0;3;"";0;"23/07/2020 13:04:19"
112;"PCS_Time_Min";"PCS Time Minute";"MODBUS";"C";"+410054";1;0;0;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;0;3;"";0;"23/07/2020 13:27:20"
113;"PCS_Time_Mon";"PCS Time Month";"MODBUS";"C";"+410051";1;0;0;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;0;3;"";0;"05/07/2020 00:12:56"
114;"PCS_Time_S";"PCS Time Second";"MODBUS";"C";"+410055";1;0;0;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;0;3;"";0;"23/07/2020 13:27:46"
115;"PCS_Time_Y";"PSC Time Year";"MODBUS";"C";"+410050";1;0;0;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;0;3;"";0;"05/07/2020 00:12:56"
116;"PCS_Daily_Charge";"Daily kWh Usage Charge";"MODBUS";"C";"+310082";1;0;0;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;0;3;"";0;"23/07/2020 13:24:44"
117;"PCS_Daily_Discharge";"Daily kWh Usage Discharge";"MODBUS";"C";"+310083";1;0;0;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;0;3;"";0;"23/07/2020 13:26:54"
118;"PCS_Monthly_Charge";"Monthly kWh Usage Charge";"MODBUS";"C";"+310086D";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;0;3;"";0;"23/07/2020 13:13:36"
119;"PCS_Monthly_Discharge";"Monthly kWh Usage Discharge";"MODBUS";"C";"+310088D";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;0;3;"";0;"23/07/2020 12:50:14"
120;"PLC_Year";"Year";"MODBUS";"B";"41001";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"05/07/2020 00:12:55"
121;"PLC_Month";"Month";"MODBUS";"B";"41002";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"05/07/2020 00:12:55"
122;"PLC_Day";"Day";"MODBUS";"B";"41003";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"23/07/2020 00:12:52"
123;"PLC_Hour";"Hour";"MODBUS";"B";"41004";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"23/07/2020 13:12:53"
124;"PLC_Minute";"Min";"MODBUS";"B";"41005";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"23/07/2020 13:26:53"
125;"PLC_Second";"Sec";"MODBUS";"B";"41006";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"23/07/2020 13:27:47"
126;"PLC_Available_Power";"Available Power";"MODBUS";"B";"41007";1;0;1;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"23/07/2020 13:26:56"
127;"PLC_Available_Energy";"Available Energy";"MODBUS";"B";"41008";1;0;1;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;10;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"23/07/2020 13:27:46"
128;"PLC_Max_Total_Energy";"Max Total Energy";"MODBUS";"B";"41009";1;0;1;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"23/07/2020 13:26:56"
129;"PLC_Max_Export_Power";"Max Export Power";"MODBUS";"B";"41010";1;0;1;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;60;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"23/07/2020 13:26:56"
130;"PLC_Max_Import_Power";"Max Import Power";"MODBUS";"B";"41011";1;0;1;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;60;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"23/07/2020 13:26:56"
131;"PLC_Charge_Time";"Charge Time";"MODBUS";"B";"41012";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"23/07/2020 12:30:47"
132;"PLC_Discharge_Time";"Discharge Time";"MODBUS";"B";"41013";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"23/07/2020 12:40:21"
133;"PLC_Fault_Status_1";"";"MODBUS";"B";"41014D";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";1;-1;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com";"trevor.sanderson@powerstarcom; martin.cunnington@powerstar.com";" PLC Fault";"";0;0;"";"";0;"";0;"";"";0;0;3;"";0;"05/07/2020 00:12:55"
134;"PLC_Fault_Status_2";"";"MODBUS";"B";"41016D";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";1;-1;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com";"trevor.sanderson@powerstarcom; martin.cunnington@powerstar.com";" PLC Fault";"";0;0;"";"";0;"";0;"";"";0;0;3;"";0;"05/07/2020 00:12:55"
135;"PLC_Alarm_Status";"";"MODBUS";"B";"41018D";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";1;-1;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com";"trevor.sanderson@powerstarcom; martin.cunnington@powerstar.com";"PLC Alarm";"";0;0;"";"";0;"";0;"";"";0;0;3;"";0;"05/07/2020 00:12:55"
136;"PLC_System_Status";"";"MODBUS";"B";"41020D";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;3;"";0;"05/07/2020 00:12:55"
137;"PLC_PCS_Work_Status";"";"MODBUS";"B";"42001D";1;0;0;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;3;"";0;"23/07/2020 13:25:02"
138;"PLC_PCS_Nominal_Power";"";"MODBUS";"B";"42003";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"05/07/2020 00:12:56"
139;"PLC_PCS_Cha_Dis_State";"";"MODBUS";"B";"42004";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"23/07/2020 13:25:02"
140;"PLC_PCS_DC_V";"";"MODBUS";"B";"42005";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"23/07/2020 13:27:43"
141;"PLC_PCS_DC_I";"";"MODBUS";"B";"42006";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"23/07/2020 13:27:46"
142;"PLC_PCS_DC_P";"";"MODBUS";"B";"42007";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"23/07/2020 13:27:46"
