"Id";"Name";"Description";"ServerName";"TopicName";"Address";"Coef";"Offset";"LogEnabled";"AlEnabled";"Type";"AlBool";"MemTag";"MbsTcpEnabled";"MbsTcpFloat";"SnmpEnabled";"RTLogEnabled";"AlAutoAck";"ForceRO";"SnmpOID";"AutoType";"AlHint";"AlHigh";"AlLow";"AlTimeDB";"AlLevelDB";"IVGroupA";"IVGroupB";"IVGroupC";"IVGroupD";"PageId";"RTLogWindow";"RTLogTimer";"LogDB";"LogTimer";"AlLoLo";"AlHiHi";"MbsTcpRegister";"MbsTcpCoef";"MbsTcpOffset";"EEN";"ETO";"ECC";"ESU";"EAT";"ESH";"SEN";"STO";"SSU";"TEN";"TSU";"FEN";"FFN";"FCO";"AlStat";"ChangeTime";"TagValue";"TagQuality";"AlType"
11;"BMS_1_Min_T";"";"MODBUS";"B";"+310907I";1;0;1;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;1;0;0;1;600;10;-1;60;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;0;"23/07/2020 14:36:29";23;65472
12;"Comms_PCS_2";"";"MODBUS";"A";"Status,2,10.0.33.239";1;0;0;1;0;0;0;0;0;0;0;0;1;1;"PCS 2 Comms Error";2;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"tom.csmith@powerstar.com";"solon.mardapittas@powerstar.com";"";"";0;0;"";"";0;"";0;"";"";0;3;4;"06/07/2020 16:26:46";1;65472
13;"BMS_2_Max_T";"";"MODBUS";"B";"+310926I";1;0;1;1;0;0;0;0;0;0;1;0;1;1;"BMS 2 Temp";35;0;120;0;0;0;0;0;1;600;10;-1;600;"";"";1;1;0;8;"tom.csmith@powerstar.com";"solon.mardapittas@powerstar.com";"";"";0;0;"";"";0;"";0;"";"";0;2;0;"23/07/2020 14:31:29";28;65472
14;"BMS_2_Max_V";"";"MODBUS";"B";"+310924";0.001;0;1;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"23/07/2020 14:36:23";4.001;65472
15;"BMS_2_Min_T";"";"MODBUS";"B";"+310927I";1;0;1;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;1;0;0;1;600;10;-1;60;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;0;"23/07/2020 14:36:29";23;65472
16;"BMS_2_Min_V";"";"MODBUS";"B";"+310925";0.001;0;1;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;1;0;0;1;600;10;-1;60;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"23/07/2020 14:36:32";3.979;65472
17;"EMS_SoC_2";"";"MODBUS";"B";"+310922";0.1;0;1;1;0;0;0;0;0;0;1;0;1;0;"SoC Alarm";96;12;0;0;1;0;0;0;1;600;10;-1;60;"";"";1;1;0;8;"tom.csmith@powerstar.com";"solon@ems-uk.org";"";"";0;0;"";"";0;"";0;"";"";0;1;0;"23/07/2020 14:36:29";90.4;65472
18;"PCS_1_DC_I";"DC Batt Current";"MODBUS";"B";"+310122";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"23/07/2020 14:36:33";3;65472
19;"PCS_1_DC_V";"";"MODBUS";"B";"+310121";0.1;0;1;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;1;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"23/07/2020 14:36:33";773.8;65472
20;"PCS_1_DC_P";"";"MODBUS";"B";"+310123";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"23/07/2020 14:36:33";2.3;65472
21;"PCS_1_Vab";"";"MODBUS";"B";"+310124";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"23/07/2020 14:36:33";412.8;65472
22;"PCS_1_Vbc";"";"MODBUS";"B";"+310125";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"23/07/2020 14:36:33";413.3;65472
23;"PCS_1_Vca";"";"MODBUS";"B";"+310126";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"23/07/2020 14:36:33";411.2;65472
24;"PCS_1_Freq";"";"MODBUS";"B";"+310127";0.01;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"23/07/2020 14:36:31";50.06;65472
25;"PCS_1_Ia";"";"MODBUS";"B";"+310128";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"23/07/2020 14:36:33";32.4;65472
26;"PCS_1_Ib";"";"MODBUS";"B";"+310129";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"23/07/2020 14:36:33";38;65472
27;"PCS_1_Ic";"";"MODBUS";"B";"+310130";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"23/07/2020 14:36:33";28.8;65472
28;"PCS_1_Pact";"";"MODBUS";"B";"+310131I";0.1;0;1;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;60;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"23/07/2020 14:36:32";0.1;65472
29;"PCS_1_Preact";"";"MODBUS";"B";"+310132I";0.1;0;1;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;60;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"23/07/2020 14:36:33";21.2;65472
30;"PCS_1_Pf";"";"MODBUS";"B";"+310133I";0.001;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"23/07/2020 07:25:22";1;65472
31;"PCS_1_Fault_1";"DC Over-Voltage";"MODBUS";"B";"+310140#0";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"DC Over-Voltage";0;0;0;0;0;0;0;0;4;600;10;-1;0;"";"";1;1;0;8;"tom.csmith@powerstar.com";"solon.mardapittas@powerstar.com";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"06/07/2020 16:21:37";0;65472
32;"PCS_2_DC_I";"DC Batt Current";"MODBUS";"B";"+310152";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"23/07/2020 14:36:33";2.8;65472
33;"PCS_2_DC_V";"";"MODBUS";"B";"+310151";0.1;0;1;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;1;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"23/07/2020 14:36:33";771.2;65472
34;"PCS_2_DC_P";"";"MODBUS";"B";"+310153";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"23/07/2020 14:36:33";2.1;65472
35;"PCS_2_Vab";"";"MODBUS";"B";"+310154";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"23/07/2020 14:36:33";412.9;65472
36;"PCS_2_Vbc";"";"MODBUS";"B";"+310155";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"23/07/2020 14:36:33";413.9;65472
37;"PCS_2_Vca";"";"MODBUS";"B";"+310156";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"23/07/2020 14:36:33";411.6;65472
38;"PCS_2_Freq";"";"MODBUS";"B";"+310157";0.01;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"23/07/2020 14:36:32";50.06;65472
39;"PCS_2_Ia";"";"MODBUS";"B";"+310158";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"23/07/2020 14:36:33";40.8;65472
40;"PCS_2_Ib";"";"MODBUS";"B";"+310159";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"23/07/2020 14:36:33";44.4;65472
41;"PCS_2_Ic";"";"MODBUS";"B";"+310160";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"23/07/2020 14:36:33";26.4;65472
42;"PCS_2_Pact";"";"MODBUS";"B";"+310161I";0.1;0;1;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;60;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"23/07/2020 14:36:29";0;65472
43;"PCS_2_Preact";"";"MODBUS";"B";"+310162I";0.1;0;1;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;60;10;-1;60;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"23/07/2020 14:36:33";23;65472
44;"PCS_2_Pf";"";"MODBUS";"B";"+310163I";0.001;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"23/07/2020 07:19:42";1;65472
45;"PCS_T_Pact";"";"MODBUS";"B";"+310054I";0.1;0;1;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;60;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"23/07/2020 14:36:29";0.1;65472
46;"PCS_T_Preact";"";"MODBUS";"B";"+310055I";0.1;0;1;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;60;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"23/07/2020 14:36:33";44;65472
47;"PCS_T_Pf";"";"MODBUS";"B";"+310056I";0.001;0;1;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;60;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"23/07/2020 14:36:29";0.002;65472
48;"EMS_System_Status";"";"MODBUS";"B";"+313000D";1;0;1;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;0;"06/07/2020 16:27:40";16;65472
49;"PCS_2_Work_Status";"";"MODBUS";"B";"+310168D";1;0;1;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;0;"21/07/2020 00:25:12";128;65472
50;"EMS_Mgrid_V_AC";"";"MODBUS";"B";"+310077";0.1;0;0;0;0;0;0;0;0;0;1;0;1;0;"SoC Alert";80;20;0;0;1;0;0;0;1;600;10;-1;60;"";"";1;1;0;0;"";"";"";"";0;0;"";"";0;"";0;"";"";0;1;0;"23/07/2020 14:36:33";412.4;65472
51;"EMS_Mgrid_Freq";"";"MODBUS";"B";"+310078";0.01;0;0;0;0;0;0;0;0;0;1;0;1;0;"SoC Alert";80;20;0;0;1;0;0;0;1;600;10;-1;60;"";"";1;1;0;0;"";"";"";"";0;0;"";"";0;"";0;"";"";0;1;0;"23/07/2020 14:36:33";50.06;65472
52;"EMS_Rated_Power";"";"MODBUS";"B";"+310051";0.1;0;0;0;0;0;0;0;0;0;1;0;1;0;"SoC Alert";80;20;0;0;1;0;0;0;1;600;10;-1;60;"";"";1;1;0;0;"";"";"";"";0;0;"";"";0;"";0;"";"";0;1;0;"06/07/2020 16:21:37";2000;65472
53;"EMS_Grid_State";"1 = normal, 0 = abnormal";"MODBUS";"B";"+310053";1;0;0;0;0;0;0;0;0;0;1;0;1;1;"SoC Alert";80;20;0;0;1;0;0;0;1;600;10;-1;60;"";"";1;1;0;0;"";"";"";"";0;0;"";"";0;"";0;"";"";0;3;0;"06/07/2020 16:21:37";1;65472
54;"PCS_in_service";"";"MODBUS";"B";"+310073";1;0;0;0;0;0;0;0;0;0;1;0;1;1;"SoC Alert";80;20;0;0;1;0;0;0;1;600;10;-1;60;"";"";1;1;0;0;"";"";"";"";0;0;"";"";0;"";0;"";"";0;3;0;"20/07/2020 23:26:07";2;65472
55;"PCS_Charge_Left";"";"MODBUS";"B";"+310065D";1;0;0;0;0;0;0;0;0;0;1;0;1;1;"SoC Alert";80;20;0;0;1;0;0;0;1;600;10;-1;60;"";"";1;1;0;0;"";"";"";"";0;0;"";"";0;"";0;"";"";0;3;0;"23/07/2020 06:36:43";403994;65472
56;"PCS_Discharge_Left";"";"MODBUS";"B";"+310067D";1;0;0;0;0;0;0;0;0;0;1;0;1;1;"SoC Alert";80;20;0;0;1;0;0;0;1;600;10;-1;60;"";"";1;1;0;0;"";"";"";"";0;0;"";"";0;"";0;"";"";0;3;0;"23/07/2020 14:32:58";381977;65472
57;"PCS_1_Charge_Left";"";"MODBUS";"B";"+310134D";1;0;0;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;0;"23/07/2020 06:35:56";200036;65472
58;"PCS_2_Charge_Left";"";"MODBUS";"B";"+310164D";1;0;0;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;0;"23/07/2020 06:36:43";203958;65472
59;"PCS_1_Discharge_Left";"";"MODBUS";"B";"+310136D";1;0;0;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;0;"23/07/2020 14:32:58";192089;65472
60;"PCS_2_Discharge_Left";"";"MODBUS";"B";"+310166D";1;0;0;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;0;"23/07/2020 14:30:22";189888;65472
61;"BMS_2_SoH";"";"MODBUS";"B";"+310923";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"06/07/2020 17:10:01";100;65472
62;"BMS_1_Voltage";"";"MODBUS";"B";"+310900";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"23/07/2020 14:34:44";767.2;65472
63;"BMS_2_Voltage";"";"MODBUS";"B";"+310920";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"23/07/2020 14:36:33";766.7;65472
64;"BMS_1_Current";"";"MODBUS";"B";"+310901I";1;0;0;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;0;"23/07/2020 14:32:39";0;65472
65;"BMS_2_Current";"";"MODBUS";"B";"+310921I";1;0;0;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;0;"23/07/2020 14:34:34";0;65472
66;"BMS_1_SoC_service";"";"MODBUS";"B";"+310913";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"23/07/2020 14:28:14";90.5;65472
67;"BMS_2_SoC_service";"";"MODBUS";"B";"+310933";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"23/07/2020 14:28:14";90.4;65472
68;"BMS_1_Volts_service";"";"MODBUS";"B";"+310912";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"23/07/2020 14:34:44";767.2;65472
69;"BMS_2_Volts_service";"";"MODBUS";"B";"+310932";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"23/07/2020 14:36:33";766.7;65472
70;"BMS_1_disch_limit_current";"";"MODBUS";"B";"+310908";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"23/07/2020 14:36:31";1041.6;65472
71;"BMS_2_disch_limit_current";"";"MODBUS";"B";"+310928";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"23/07/2020 14:36:33";1040.6;65472
72;"BMS_1_chrg_limit_current";"";"MODBUS";"B";"+310909";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"23/07/2020 14:36:31";1041.6;65472
73;"BMS_2_chrg_limit_current";"";"MODBUS";"B";"+310929";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"23/07/2020 14:36:33";1040.6;65472
74;"BMS_1_total_racks";"";"MODBUS";"B";"+310910";1;0;0;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;0;"06/07/2020 16:24:25";11;65472
75;"BMS_2_total_racks";"";"MODBUS";"B";"+310930";1;0;0;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;0;"06/07/2020 17:10:01";11;65472
76;"BMS_1_racks_service";"";"MODBUS";"B";"+310911";1;0;0;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;0;"06/07/2020 16:21:37";11;65472
77;"BMS_2_racks_service";"";"MODBUS";"B";"+310931";1;0;0;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;0;"06/07/2020 17:10:01";11;65472
78;"EMS_Fault_1";"PCS Fault";"MODBUS";"B";"+313002#0";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"PCS Fault";0;0;0;0;0;0;0;0;4;600;10;1;0;"";"";1;1;0;8;"tom.csmith@powerstar.com";"solon.mardapittas@powerstar.com";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"06/07/2020 16:21:37";0;65472
79;"EMS_Fault_14";"BMS Comms Fail";"MODBUS";"B";"+313004#0";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"BMS Comms Fail";0;0;0;0;0;0;0;0;4;600;10;1;0;"";"";1;1;0;8;"tom.csmith@powerstar.com";"solon.mardapittas@powerstar.com";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"06/07/2020 16:21:37";0;65472
80;"EMS_Alarm_1";"PCS Fault";"MODBUS";"B";"+313006#0";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"PCS Fault";1;-1;0;1;0;0;0;0;4;600;10;1;0;"";"";1;1;0;8;"tom.csmith@powerstar.com";"solon.mardapittas@powerstar.com";"";"";0;0;"";"";0;"";0;"";"";0;0;0;"13/07/2020 17:15:48";0;65472
81;"EMS_Time_Y";"";"MODBUS";"B";"+410050";1;0;0;0;0;0;0;0;0;0;1;0;1;1;"SoC Alert";80;20;0;0;1;0;0;0;1;600;10;-1;60;"";"";1;1;0;8;"tom.csmith@powerstar.com";"solon@ems-uk.org";"";"";0;0;"";"";0;"";0;"";"";0;3;0;"06/07/2020 16:21:37";2020;65472
82;"EMS_Time_Mon";"";"MODBUS";"B";"+410051";1;0;0;0;0;0;0;0;0;0;1;0;1;1;"SoC Alert";80;20;0;0;1;0;0;0;1;600;10;-1;60;"";"";1;1;0;8;"tom.csmith@powerstar.com";"solon@ems-uk.org";"";"";0;0;"";"";0;"";0;"";"";0;3;0;"06/07/2020 16:21:37";7;65472
