"Id";"Name";"Description";"ServerName";"TopicName";"Address";"Coef";"Offset";"LogEnabled";"AlEnabled";"Type";"AlBool";"MemTag";"MbsTcpEnabled";"MbsTcpFloat";"SnmpEnabled";"RTLogEnabled";"AlAutoAck";"ForceRO";"SnmpOID";"AutoType";"AlHint";"AlHigh";"AlLow";"AlTimeDB";"AlLevelDB";"IVGroupA";"IVGroupB";"IVGroupC";"IVGroupD";"PageId";"RTLogWindow";"RTLogTimer";"LogDB";"LogTimer";"AlLoLo";"AlHiHi";"MbsTcpRegister";"MbsTcpCoef";"MbsTcpOffset";"EEN";"ETO";"ECC";"ESU";"EAT";"ESH";"SEN";"STO";"SSU";"TEN";"TSU";"FEN";"FFN";"FCO";"AlStat";"ChangeTime";"TagValue";"TagQuality";"AlType"
785;"PLC_Discharge_Time";"Discharge Time";"MODBUS";"A";"41013";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"23/07/2020 16:35:24"
787;"PLC_Fault_Status_2";"";"MODBUS";"C";"41016D";1;0;0;1;0;0;0;0;0;0;0;0;1;0;"";1;-1;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";" PLC Fault";"";0;0;"";"";0;"";0;"";"";0;0;3;"";0;"01/01/1970 00:00:00"
788;"PLC_Alarm_Status";"";"MODBUS";"C";"41018D";1;0;0;1;0;0;0;0;0;0;0;0;1;0;"";1;-1;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"PLC Alarm";"";0;0;"";"";0;"";0;"";"";0;0;3;"";0;"01/01/1970 00:00:00"
789;"PLC_System_Status";"";"MODBUS";"C";"41020D";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;3;"";0;"01/01/1970 00:00:00"
790;"PLC_PCS_Apparent_Power";"";"MODBUS";"C";"42017";1;0;1;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;60;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"01/01/1970 00:00:00"
791;"PLC_PCS_Total_Charge_Energy";"";"MODBUS";"A";"42020";0.001;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;3;"";0;"15/07/2020 12:51:16"
792;"PLC_PCS_Total_Discharge_Energy";"";"MODBUS";"A";"42021E";0.001;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;3;"";0;"23/07/2020 15:57:59"
793;"PLC_PCS_Fault_Status_1";"";"MODBUS";"C";"42023D";1;0;0;1;0;0;0;0;0;0;1;0;1;0;"";1;-1;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"PLC PCS Fault";"";0;0;"";"";0;"";0;"";"";0;0;3;"";0;"01/01/1970 00:00:00"
794;"PLC_PCS_Fault_Status_2";"";"MODBUS";"C";"42025D";1;0;0;1;0;0;0;0;0;0;0;0;1;0;"";1;-1;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"PLC PCS Fault";"";0;0;"";"";0;"";0;"";"";0;0;3;"";0;"01/01/1970 00:00:00"
795;"PLC_Inhibit";"1 for inhibit outputs";"MODBUS";"C";"40500";1;0;1;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"01/01/1970 00:00:00"
796;"PLC_Comms_PCS";"";"MODBUS";"A";"41022#0";1;0;0;0;0;0;0;0;0;0;1;0;1;0;"";1;-1;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"PLC Comms to PCS";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"14/07/2020 15:05:25"
797;"PCS_Act_Pow";"PCS Bus Active Power";"MODBUS";"B";"+310067";0.001;0;1;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;1;0;0;2;600;10;-1;30;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"23/07/2020 16:42:57"
798;"PCS_React_Pow";"PCS Bus Reactive Power";"MODBUS";"B";"+310069I";0.001;0;1;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;2;600;10;-1;30;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"23/07/2020 16:43:05"
799;"PCS_DC_P";"DC Batt Power";"MODBUS";"B";"+310057";0.001;0;1;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;2;600;10;-1;30;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"23/07/2020 16:42:55"
801;"PCS_Set_CP_DC";"CP DC Power";"MODBUS";"B";"+410069I";1;0;0;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"01/07/2020 13:19:39"
802;"PCS_Set_CP_AC";"CP AC Power";"MODBUS";"B";"+410073I";1;0;0;0;0;0;0;0;0;0;0;1;1;1;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"15/07/2020 12:53:54"
803;"PLC_Comms";"";"MODBUS";"A";"Status";1;0;0;1;0;0;0;0;0;0;1;0;1;0;"";1;-1;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;0;"";0;"29/06/2020 16:01:54"
804;"Comms_PCS";"";"MODBUS";"B";"Status";1;0;0;0;0;0;0;0;0;0;1;0;1;0;"";1;-1;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;0;"";0;"29/06/2020 16:02:01"
805;"BMS_Rack_1_Voltage";"BMS Rack 1 Voltage";"MODBUS";"A";"43050";0.1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"23/07/2020 16:43:06"
806;"BMS_Rack_1_Current";"BMS Rack 1 Current";"MODBUS";"A";"43051H";0.1;0;1;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;60;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"23/07/2020 16:42:55"
808;"BMS_Rack_1_SoC";"BMS Rack 1 SoC";"MODBUS";"A";"43053";0.1;0;1;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;0.1;60;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"23/07/2020 16:42:55"
809;"BMS_Rack_1_SoH";"BMS Rack 1 SoH";"MODBUS";"A";"43054";0.1;0;1;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;0.1;60;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"23/07/2020 16:42:55"
815;"//BMS_Rack_1_Fault_12";"Cell Under-Temperature_Fault for rack 1¶Not in M2F type Sungsang battery";"MODBUS";"A";"43016#0";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_1 Module Under-Temperature_Alarm";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"16/07/2020 13:39:05"
816;"BMS_Rack_1_Fault_13";"Cell Over-Temperature_Fault for Rack 1";"MODBUS";"A";"43016#1";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_1 Module Over-Temperature_Alarm";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"16/07/2020 12:41:00"
817;"BMS_Rack_1_Fault_14";"Cell Under Voltage_Fault for Rack 1";"MODBUS";"A";"43016#2";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_1 Module Under Voltage_Alarm";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"16/07/2020 12:41:15"
818;"BMS_Rack_1_Fault_15";"Cell Over Voltage_Fault";"MODBUS";"A";"43016#3";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_1 Module Over Voltage_Alarm";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"16/07/2020 12:41:25"
819;"//BMS_Rack_1_Fault_16";"Sensing Voltage Difference¶Not in M2F type Sungsang battery";"MODBUS";"A";"43016#4";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_1 Module Voltage Imbalance Alarm";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"16/07/2020 13:39:25"
820;"//BMS_Rack_1_Fault_17";"Voltage Imbalance Fault¶Not in M2F type Sungsang battery";"MODBUS";"A";"43016#5";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_1 Module Temperature Imbalance Alarm";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"16/07/2020 13:39:33"
833;"BMS_Rack_1_Alarm_13";"Cell Over-Temperature Alarm";"MODBUS";"A";"43024#1";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_1 Module Over-Temperature_Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"16/07/2020 13:19:16"
834;"BMS_Rack_1_Alarm_14";"Cell Under Voltage Alarm";"MODBUS";"A";"43024#2";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_1 Module Under Voltage_Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"16/07/2020 13:22:46"
835;"BMS_Rack_1_Alarm_15";"Cell Over Voltage Alarm";"MODBUS";"A";"43024#3";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_1 Module Over Voltage_Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"16/07/2020 13:23:10"
836;"BMS_Rack_1_Alarm_16";"Sensing Voltage Difference Alarm";"MODBUS";"A";"43024#4";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_1 Module Voltage Imbalance Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"16/07/2020 13:23:32"
837;"BMS_Rack_1_Alarm_17";"Voltage Imbalance Alarm";"MODBUS";"A";"43024#5";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_1 Module Temperature Imbalance Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"16/07/2020 13:24:07"
838;"BMS_Rack_1_Alarm_18";"Temperature Imbalance Alarm";"MODBUS";"A";"43024#6";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_1 Module Comms Fail Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"16/07/2020 13:24:19"
839;"BMS_Rack_1_Alarm_19";"Rack Under Voltage Alarm";"MODBUS";"A";"43024#7";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_1 System Comms Fail Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"16/07/2020 13:27:35"
840;"BMS_Rack_1_Alarm_20";"Rack Over Voltage Alarm";"MODBUS";"A";"43024#8";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_1 Charge Over Current Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"16/07/2020 13:27:59"
841;"BMS_Rack_1_Module_Num_of_Max_Cell_V_A";"Module Number of Max Cell Voltage A";"MODBUS";"A";"43064";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"14/07/2020 14:58:32"
842;"BMS_Rack_1_Cell_Num_of_Max_Cell_V_A";"Cell Number of Max Cell Voltage A";"MODBUS";"A";"43065";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"14/07/2020 14:58:32"
843;"BMS_Rack_1_Module_Num_of_Max_Cell_V_B";"Module Number of Max Cell Voltage B";"MODBUS";"A";"43067";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"14/07/2020 14:58:32"
844;"BMS_Rack_1_Cell_Num_of_Max_Cell_V_B";"Cell Number of Max Cell Voltage B";"MODBUS";"A";"43068";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"14/07/2020 14:58:32"
845;"BMS_Rack_1_Average_Cell_V";"Average Cell Voltage";"MODBUS";"A";"43069";0.001;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"23/07/2020 16:43:05"
846;"BMS_Rack_1_Min_Cell_A_V";"Min Cell A Voltage";"MODBUS";"A";"43070";0.001;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"23/07/2020 16:43:03"
847;"BMS_Rack_1_Module_Num_of_Min_Cell_V_A";"Module Number of Min Cell Voltage A";"MODBUS";"A";"43071";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"14/07/2020 14:58:32"
848;"BMS_Rack_1_Cell_Num_of_Min_Cell_V_A";"Cell Number of Min Cell Voltage A";"MODBUS";"A";"43072";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"14/07/2020 14:58:32"
849;"BMS_Rack_1_Min_Cell_B_V";"Min Cell B Voltage";"MODBUS";"A";"43073";0.001;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"14/07/2020 14:58:32"
850;"BMS_Rack_1_Module_Num_of_Min_Cell_V_B";"Module Number of Min Cell Voltage B";"MODBUS";"A";"43074";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"14/07/2020 14:58:32"
851;"BMS_Rack_1_Cell_Num_of_Min_Cell_V_B";"Cell Number of Min Cell Voltage B";"MODBUS";"A";"43075";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"14/07/2020 14:58:32"
852;"BMS_Rack_1_Max_Cell_A_Temp";"Max Cell  Temp";"MODBUS";"A";"43076";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"15/07/2020 21:35:38"
853;"BMS_Rack_1_Module_Num_of_Max_Cell_Temp_A";"Module Number of Max Cell Temp A";"MODBUS";"A";"43077";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"14/07/2020 14:58:32"
854;"BMS_Rack_1_Cell_Num_of_Max_Cell_Temp_A";"Cell Number of Max Cell Temp A";"MODBUS";"A";"43078";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"14/07/2020 14:58:32"
855;"BMS_Rack_1_Max_Cell_B_Temp";"Max Cell B Temp";"MODBUS";"A";"43079";0.01;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"14/07/2020 14:58:32"
856;"BMS_Rack_1_Module_Num_of_Max_Cell_Temp_B";"Module Number of Max Cell Temp B";"MODBUS";"A";"43080";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"14/07/2020 14:58:32"
857;"BMS_Rack_1_Cell_Num_of_Max_Cell_Temp_B";"Cell Number of Max Cell Temp B";"MODBUS";"A";"43081";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"14/07/2020 14:58:32"
858;"BMS_Rack_1_Average_Cell_Temp";"Average Cell Temp";"MODBUS";"A";"43082";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"21/07/2020 09:22:49"
859;"BMS_Rack_1_Min_Cell_A_Temp";"Min Cell Temp";"MODBUS";"A";"43083";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"16/07/2020 09:45:59"
860;"BMS_Rack_1_Module_Num_of_Min_Cell_Temp_A";"Module Number of Min Cell Temp A";"MODBUS";"A";"43084";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"14/07/2020 14:58:32"
861;"BMS_Rack_1_Cell_Num_of_Min_Cell_Temp_A";"Cell Number of Min Cell Temp A";"MODBUS";"A";"43085";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"14/07/2020 14:58:32"
862;"BMS_Rack_1_Min_Cell_B_Temp";"Min Cell B Temp";"MODBUS";"A";"43086";0.01;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"14/07/2020 14:58:32"
863;"BMS_Rack_1_Module_Num_of_Min_Cell_Temp_B";"Module Number of Min Cell Temp B";"MODBUS";"A";"43087";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"29/06/2020 16:01:53"
864;"BMS_Rack_1_Cell_Num_of_Min_Cell_Temp_B";"Cell Number of Min Cell Temp B";"MODBUS";"A";"43088";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"14/07/2020 14:58:32"
