"Id";"Name";"Description";"ServerName";"TopicName";"Address";"Coef";"Offset";"LogEnabled";"AlEnabled";"Type";"AlBool";"MemTag";"MbsTcpEnabled";"MbsTcpFloat";"SnmpEnabled";"RTLogEnabled";"AlAutoAck";"ForceRO";"SnmpOID";"AutoType";"AlHint";"AlHigh";"AlLow";"AlTimeDB";"AlLevelDB";"IVGroupA";"IVGroupB";"IVGroupC";"IVGroupD";"PageId";"RTLogWindow";"RTLogTimer";"LogDB";"LogTimer";"AlLoLo";"AlHiHi";"MbsTcpRegister";"MbsTcpCoef";"MbsTcpOffset";"EEN";"ETO";"ECC";"ESU";"EAT";"ESH";"SEN";"STO";"SSU";"TEN";"TSU";"FEN";"FFN";"FCO";"AlStat";"ChangeTime";"TagValue";"TagQuality";"AlType"
12;"EMS_Grid_State";"";"MODBUS";"A";"+310053,1,10.0.33.231";1;0;0;0;3;0;0;0;0;0;0;1;0;1;1;"";80;20;0;0;1;0;0;0;6;600;10;-1;60;"";"";1;1;0;0;"tom.csmith@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;"16/07/2020 21:09:25";1;65472;0
13;"EMS_Time_Y";"";"MODBUS";"A";"+410050,1,10.0.33.231";1;0;0;0;3;0;0;0;0;0;0;1;0;1;1;"";80;20;0;0;1;0;0;0;6;600;10;-1;60;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;"16/07/2020 21:09:25";2020;65472;0
14;"EMS_Time_Mon";"";"MODBUS";"A";"+410051,1,10.0.33.231";1;0;0;0;3;0;0;0;0;0;0;1;0;1;1;"";80;20;0;0;1;0;0;0;6;600;10;-1;60;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;"16/07/2020 21:09:25";7;65472;0
15;"EMS_Time_D";"";"MODBUS";"A";"+410052,1,10.0.33.231";1;0;0;0;3;0;0;0;0;0;0;1;0;1;1;"";80;20;0;0;1;0;0;0;6;600;10;-1;60;"";"";1;1;0;"";"";"";"";"";0;0;"";"";0;"";0;"";"";0;"23/07/2020 01:00:25";23;65472;0
16;"EMS_Time_H";"";"MODBUS";"A";"+410053,1,10.0.33.231";1;0;0;0;3;0;0;0;0;0;0;1;0;1;1;"";80;20;0;0;1;0;0;0;6;600;10;-1;60;"";"";1;1;0;"";"";"";"";"";0;0;"";"";0;"";0;"";"";0;"23/07/2020 14:00:26";13;65472;0
17;"EMS_Time_Min";"";"MODBUS";"A";"+410054,1,10.0.33.231";1;0;0;0;3;0;0;0;0;0;0;1;0;1;1;"";80;20;0;0;1;0;0;0;6;600;10;-1;60;"";"";1;1;0;"";"";"";"";"";0;0;"";"";0;"";0;"";"";0;"23/07/2020 14:49:26";49;65472;0
18;"EMS_Time_S";"";"MODBUS";"A";"+410055,1,10.0.33.231";1;0;0;0;3;0;0;0;0;0;0;1;0;1;1;"";80;20;0;0;1;0;0;0;6;600;10;-1;60;"";"";1;1;0;"";"";"";"";"";0;0;"";"";0;"";0;"";"";0;"23/07/2020 14:49:51";25;65472;0
19;"EMS_Alarm_1";"PCS Fault Alarm";"MODBUS";"A";"+313006#0,1,10.0.33.231";1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;"";1;-1;0;0;0;0;0;0;6;600;10;1;0;"";"";1;1;0;8;"sheeran.chen@powerstar.com";"solon.mardapittas@powerstar.com,leonard.emaki@powerstar.com,ArdaCan.Ertay@powerstar.com,olivia.zeng@powerstar.com";"PCS Fault Alarm - stoba virtue";"";1;0;"";"";0;"";0;"";"";0;"16/07/2020 21:09:25";0;65472;0
20;"EMS_Alarm_4";"High Battery";"MODBUS";"A";"+313007#8,1,10.0.33.231";1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;"";1;-1;0;1;0;0;0;0;6;600;10;1;0;"";"";1;1;0;8;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com;andrew.haynes@powerstar.com";"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com;andrew.haynes@powerstar.com";"High Battery";"";0;0;"";"";0;"";0;"";"";0;"16/07/2020 21:09:25";0;65472;0
21;"EMS_Alarm_5";"BMS Comms Fail Alarm";"MODBUS";"A";"+313006#9,1,10.0.33.231";1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;"";1;-1;0;1;0;0;0;0;6;600;10;1;0;"";"";1;1;0;8;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com;andrew.haynes@powerstar.com";"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com;andrew.haynes@powerstar.com";"BMS Comms Fail Alarm";"";0;0;"";"";0;"";0;"";"";0;"16/07/2020 21:09:25";0;65472;0
22;"EMS_Alarm_6";"Battery System Fault Alarm";"MODBUS";"A";"+313006#10,1,10.0.33.231";1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;"";1;-1;0;1;0;0;0;0;6;600;10;1;0;"";"";1;1;0;8;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com;andrew.haynes@powerstar.com";"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com;andrew.haynes@powerstar.com";"Battery System Fault";"";0;0;"";"";0;"";0;"";"";0;"16/07/2020 21:09:25";0;65472;0
23;"EMS_Alarm_7";"Battery System Alarm";"MODBUS";"A";"+313006#11,1,10.0.33.231";1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;"";1;-1;0;1;0;0;0;0;6;600;10;1;0;"";"";1;1;0;0;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com;andrew.haynes@powerstar.com";"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com;andrew.haynes@powerstar.com";"Battery System Alarm";"";0;0;"";"";0;"";0;"";"";0;"16/07/2020 21:09:25";0;65472;0
24;"EMS_Alarm_8";"Load SPD Fail";"MODBUS";"A";"+313007#0,1,10.0.33.231";1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;"";1;-1;0;1;0;0;0;0;6;600;10;1;0;"";"";1;1;0;8;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com;andrew.haynes@powerstar.com";"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com;andrew.haynes@powerstar.com";"Load SPD Fail";"";0;0;"";"";0;"";0;"";"";0;"16/07/2020 21:09:25";0;65472;0
25;"EMS_Fault_1";"PCS Fault";"MODBUS";"A";"+313002#0,1,10.0.33.231";1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;"";1;-1;0;0;0;0;0;0;6;600;10;-1;0;"";"";1;1;0;8;"sheeran.chen@powerstar.com";"solon.mardapittas@powerstar.com, leonard.emaki@powerstar.com,ArdaCan.Ertay@powerstar.com,olivia.zeng@powerstar.com";"PCS Fault - Stoba Virtue";"";1;0;"";"";0;"";0;"";"";0;"16/07/2020 21:09:25";0;65472;0
26;"EMS_Fault_2";"PCS Comms Fault";"MODBUS";"A";"+313002#1,1,10.0.33.231";1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;"";1;-1;0;0;0;0;0;0;6;600;10;1;0;"";"";1;1;0;8;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com;andrew.haynes@powerstar.com";"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com;andrew.haynes@powerstar.com";"PCS Comms Fault";"";0;0;"";"";0;"";0;"";"";0;"16/07/2020 21:09:25";0;65472;0
27;"EMS_Fault_9";"Self Check Timeout";"MODBUS";"A";"+313003#0,1,10.0.33.231";1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;"";1;-1;0;0;0;0;0;0;6;600;10;1;0;"";"";1;1;0;8;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com;andrew.haynes@powerstar.com";"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com;andrew.haynes@powerstar.com";"Self Check Timeout";"";0;0;"";"";0;"";0;"";"";0;"16/07/2020 21:09:25";0;65472;0
28;"EMS_Fault_14";"BMS Comms Fail";"MODBUS";"A";"+313004#0,1,10.0.33.231";1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;"";1;-1;0;0;0;0;0;0;6;600;10;1;0;"";"";1;1;0;8;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com;andrew.haynes@powerstar.com";"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com;andrew.haynes@powerstar.com";"BMS Comms Fail";"";0;0;"";"";0;"";0;"";"";0;"16/07/2020 21:09:25";0;65472;0
29;"EMS_Fault_15";"Battery System Fault";"MODBUS";"A";"+313004#1,1,10.0.33.231";1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;"";1;-1;0;0;0;0;0;0;6;600;10;1;0;"";"";1;1;0;8;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com;andrew.haynes@powerstar.com";"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com;andrew.haynes@powerstar.com";"Battery System Fault";"";0;0;"";"";0;"";0;"";"";0;"16/07/2020 21:09:25";0;65472;0
30;"EMS_Fault_16";"DSP Comms Fail";"MODBUS";"A";"+313005#4,1,10.0.33.231";1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;"";1;-1;0;0;0;0;0;0;6;600;10;1;0;"";"";1;1;0;8;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com;andrew.haynes@powerstar.com";"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com;andrew.haynes@powerstar.com";"DSP Comms Fail";"";"";"";"";"";"";"";"";"";"";0;"16/07/2020 21:09:25";0;65472;0
33;"PCS_Fault_19";"Transformer Over-Temp";"MODBUS";"B";"42023#2";1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;"";1;-1;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;8;"technical@powerstar.com; solon.mardapittas@powerstar.com;andrew.haynes@powerstar.com";"technical@powerstar.com; solon.mardapittas@powerstar.com;andrew.haynes@powerstar.com";"Transformer Over-Temp";"";0;0;"";"";0;"";0;"";"";0;"16/07/2020 21:09:24";0;65472;0
34;"PCS_Fault_20";"Reactor 1 Over-Temp";"MODBUS";"B";"42023#3";1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;"";1;-1;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;8;"technical@powerstar.com; solon.mardapittas@powerstar.com;andrew.haynes@powerstar.com";"technical@powerstar.com; solon.mardapittas@powerstar.com;andrew.haynes@powerstar.com";"Reactor 1 Over-Temp";"";0;0;"";"";0;"";0;"";"";0;"16/07/2020 21:09:24";0;65472;0
35;"PCS_Fault_21";"Reactor 2 Over-Temp";"MODBUS";"B";"42023#4";1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;"";1;-1;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;8;"technical@powerstar.com; solon.mardapittas@powerstar.com;andrew.haynes@powerstar.com";"technical@powerstar.com; solon.mardapittas@powerstar.com;andrew.haynes@powerstar.com";"Reactor 2 Over-Temp";"";0;0;"";"";0;"";0;"";"";0;"16/07/2020 21:09:24";0;65472;0
36;"PCS_Fault_41";"Module B2 Over-Temp";"MODBUS";"B";"42026#0";1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;"";1;-1;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;8;"technical@powerstar.com; solon.mardapittas@powerstar.com;andrew.haynes@powerstar.com";"technical@powerstar.com; solon.mardapittas@powerstar.com;andrew.haynes@powerstar.com";"Module B2 Over-Temp";"";0;0;"";"";0;"";0;"";"";0;"16/07/2020 21:09:24";0;65472;0
37;"PCS_Fault_42";"Module C2 Over-Temp";"MODBUS";"B";"42026#1";1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;"";1;-1;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;8;"technical@powerstar.com; solon.mardapittas@powerstar.com;andrew.haynes@powerstar.com";"technical@powerstar.com; solon.mardapittas@powerstar.com;andrew.haynes@powerstar.com";"Module C2 Over-Temp";"";0;0;"";"";0;"";0;"";"";0;"16/07/2020 21:09:24";0;65472;0
38;"PCS_Fault_43";"AC SPD";"MODBUS";"B";"42026#2";1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;"";1;-1;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;8;"technical@powerstar.com; solon.mardapittas@powerstar.com;andrew.haynes@powerstar.com";"technical@powerstar.com; solon.mardapittas@powerstar.com;andrew.haynes@powerstar.com";"AC SPD";"";0;0;"";"";0;"";0;"";"";0;"16/07/2020 21:09:24";0;65472;0
39;"PCS_Fault_44";"DC Fuse Fault";"MODBUS";"B";"42026#3";1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;"";1;-1;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;8;"technical@powerstar.com; solon.mardapittas@powerstar.com;andrew.haynes@powerstar.com";"technical@powerstar.com; solon.mardapittas@powerstar.com;andrew.haynes@powerstar.com";"DC Fuse Fault";"";0;0;"";"";0;"";0;"";"";0;"16/07/2020 21:09:24";0;65472;0
40;"PCS_Fault_45";"Detection Fuse";"MODBUS";"B";"42026#4";1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;"";1;-1;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;8;"technical@powerstar.com; solon.mardapittas@powerstar.com;andrew.haynes@powerstar.com";"technical@powerstar.com; solon.mardapittas@powerstar.com;andrew.haynes@powerstar.com";"Detection Fuse";"";0;0;"";"";0;"";0;"";"";0;"16/07/2020 21:09:24";0;65472;0
41;"PCS_DC_V";"PCS DC Voltage";"MODBUS";"C";"+310055";0.1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;1;0;0;0;2;600;10;-1;120;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:48";717.8;65472;0
42;"PCS_Act_Pow";"PCS Bus Active Power";"MODBUS";"C";"+310067L";0.001;0;1;0;1;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;1;0;1;2;600;10;-1;300;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:52";53.804;65472;0
43;"PCS_React_Pow";"PCS Bus Reactive Power";"MODBUS";"C";"+310069I";0.001;0;0;0;1;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;2;600;10;-1;60;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:52";2.572;65472;0
44;"PCS_Grid_Freq";"PCS Grid Frequency";"MODBUS";"C";"+310072";0.01;0;0;0;1;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:46";49.9;65472;0
45;"PCS_Vab";"AB Line Voltage";"MODBUS";"C";"+310059";0.1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:51";415.7;65472;0
46;"PCS_Vbc";"BC Line Voltage";"MODBUS";"C";"+310060";0.1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:52";416.4;65472;0
47;"PCS_Vca";"CA Line Voltage";"MODBUS";"C";"+310061";0.1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:52";415.9;65472;0
48;"PCS_Ia";"Current Phase A";"MODBUS";"C";"+310062";0.1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:52";82.4;65472;0
49;"PCS_Ib";"Current Phase B";"MODBUS";"C";"+310063";0.1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:52";72.8;65472;0
50;"PCS_Ic";"Current Phase C";"MODBUS";"C";"+310064";0.1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:51";72;65472;0
51;"PCS_DC_I";"DC Batt Current";"MODBUS";"C";"+310056";0.1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:52";78.9;65472;0
52;"PCS_DC_P";"DC Batt Power";"MODBUS";"C";"+310057D";0.001;0;1;0;1;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;2;600;10;-1;300;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:52";56.634;65472;0
53;"PCS_Device_Model_1";"PCS_Device_Model_1";"MODBUS";"C";"+310022W";1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"16/07/2020 21:09:24";21315;65472;0
54;"PCS_Work_Status";"PCS Work Status";"MODBUS";"C";"+310200D";1;0;1;0;3;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;2;600;10;1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"16/07/2020 21:09:24";128;65472;0
55;"PCS_Set_Mode";"Mode( CC, CV, CP...)";"MODBUS";"C";"+410057";1;0;0;0;3;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;0;"tom.csmith@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;"16/07/2020 21:09:24";5;65472;0
56;"PCS_Set_CV";"CV Voltage";"MODBUS";"C";"+410068";1;0;0;0;3;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"16/07/2020 21:09:24";6000;65472;0
57;"PCS_Set_CV_ILim";"CV Current Limit";"MODBUS";"C";"+410067";1;0;0;0;3;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"16/07/2020 21:09:24";0;65472;0
58;"PCS_Set_CP_DC";"CP DC Power";"MODBUS";"C";"+410069I";1;0;0;0;2;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"16/07/2020 21:09:24";0;65472;0
59;"PCS_Set_CP_AC";"CP AC Power";"MODBUS";"C";"+410073I";1;0;0;0;2;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"16/07/2020 21:09:24";100;65472;0
60;"PCS_Time_D";"PCS Time Day";"MODBUS";"C";"+410052";1;0;0;0;3;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 01:00:33";23;65472;0
61;"PCS_Time_H";"PCS Time Hour";"MODBUS";"C";"+410053";1;0;0;0;3;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:00:35";13;65472;0
62;"PCS_Time_Min";"PCS Time Minute";"MODBUS";"C";"+410054";1;0;0;0;3;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:35";49;65472;0
63;"PCS_Time_Mon";"PCS Time Month";"MODBUS";"C";"+410051";1;0;0;0;3;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"16/07/2020 21:09:24";7;65472;0
64;"PCS_Time_S";"PCS Time Second";"MODBUS";"C";"+410055";1;0;0;0;3;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:52";17;65472;0
65;"PCS_Time_Y";"PSC Time Year";"MODBUS";"C";"+410050";1;0;0;0;3;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"16/07/2020 21:09:24";2020;65472;0
66;"PCS_Daily_Charge";"Daily kWh Usage Charge";"MODBUS";"C";"+310082";1;0;0;0;3;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:43:54";1163;65472;0
67;"PCS_Daily_Discharge";"Daily kWh Usage Discharge";"MODBUS";"C";"+310083";1;0;0;0;3;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:49";1058;65472;0
68;"PCS_Monthly_Charge";"Monthly kWh Usage Charge";"MODBUS";"C";"+310086D";1;0;0;0;3;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:43:54";4937;65472;0
69;"PCS_Monthly_Discharge";"Monthly kWh Usage Discharge";"MODBUS";"C";"+310088D";1;0;0;0;3;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:14";4559;65472;0
