"Id";"Name";"Description";"ServerName";"TopicName";"Address";"Coef";"Offset";"LogEnabled";"AlEnabled";"Type";"AlBool";"MemTag";"MbsTcpEnabled";"MbsTcpFloat";"SnmpEnabled";"RTLogEnabled";"AlAutoAck";"ForceRO";"SnmpOID";"AutoType";"AlHint";"AlHigh";"AlLow";"AlTimeDB";"AlLevelDB";"IVGroupA";"IVGroupB";"IVGroupC";"IVGroupD";"PageId";"RTLogWindow";"RTLogTimer";"LogDB";"LogTimer";"AlLoLo";"AlHiHi";"MbsTcpRegister";"MbsTcpCoef";"MbsTcpOffset";"EEN";"ETO";"ECC";"ESU";"EAT";"ESH";"SEN";"STO";"SSU";"TEN";"TSU";"FEN";"FFN";"FCO";"AlStat";"ChangeTime";"TagValue";"TagQuality";"AlType"
18;"ATS_Alarm_3";"Battery Charge Full";"MEM";"";"ATS_Alarm_3";1;0;0;1;0;1;1;0;0;0;0;1;0;1;0;"";1;-1;0;1;0;0;0;0;1;600;10;1;0;"";"";1;1;0;0;"sheeran.chen@powerstar.com";"solon.mardapittas@powerstar.com,leonard.emaki@powerstar.com,ArdaCan.Ertay@powerstar.com,olivia.zeng@powerstar.com";"Battery System Alarm - Battery Full Alert";"";0;0;"";"";0;"";0;"";"";0;"27/06/2020 06:10:46";0;65472;0
19;"ATS_Alarm_2";"SPD Fault";"MEM";"";"ATS_Alarm_2";1;0;0;1;0;1;1;0;0;0;0;1;0;1;0;"";1;-1;0;1;0;0;0;0;1;600;10;1;0;"";"";1;1;0;0;"sheeran.chen@powerstar.com";"solon.mardapittas@powerstar.com,leonard.emaki@powerstar.com,ArdaCan.Ertay@powerstar.com,olivia.zeng@powerstar.com";"Load SPD Fail - Centrica East";"";0;0;"";"";0;"";0;"";"";0;"27/06/2020 06:10:46";0;65472;0
20;"ATS_Fault_1";"PCS Fault";"MEM";"";"ATS_Fault_1";1;0;0;1;0;1;1;0;0;0;0;0;0;1;0;"";1;-1;0;0;0;0;0;0;3;600;10;-1;0;"";"";1;1;0;0;"sheeran.chen@powerstar.com";"solon.mardapittas@powerstar.com,leonard.emaki@powerstar.com,ArdaCan.Ertay@powerstar.com,olivia.zeng@powerstar.com";"PCS Fault Alert - Centrica East";"";1;0;"";"";0;"";0;"";"";0;"27/06/2020 06:10:46";0;65472;0
21;"ATS_Fault_2";"PCS Comms Fault";"MEM";"";"ATS_Fault_2";1;0;0;1;0;1;1;0;0;0;0;1;0;1;0;"";1;-1;0;0;0;0;0;0;3;600;10;1;0;"";"";1;1;0;0;"solon.mardapittas@powerstar.com;lee.hudson@powerstar.com";"";"PCS  Comms Fault";"";0;0;"";"";0;"";0;"";"";0;"27/06/2020 06:10:46";0;65472;0
23;"ATS_Fault_14";"Stop Timeout";"MEM";"";"ATS_Fault_14";1;0;0;1;0;1;1;0;0;0;0;1;0;1;0;"";1;-1;0;0;0;0;0;0;3;600;10;1;0;"";"";1;1;0;0;"solon.mardapittas@powerstar.com;lee.hudson@powerstar.com";"";"BMS Comms Fail";"";0;0;"";"";0;"";0;"";"";0;"27/06/2020 06:10:46";0;65472;0
24;"ATS_Fault_15";"BMS Fault";"MEM";"";"ATS_Fault_15";1;0;0;1;0;1;1;0;0;0;0;1;0;1;0;"";1;-1;0;0;0;0;0;0;3;600;10;1;0;"";"";1;1;0;0;"solon.mardapittas@powerstar.com;lee.hudson@powerstar.com";"";"BMS Fault";"";0;0;"";"";0;"";0;"";"";0;"27/06/2020 06:10:46";0;65472;0
25;"ATS_Fault_16";"Battery Contactor Off";"MEM";"";"ATS_Fault_16";1;0;0;1;0;1;1;0;0;0;0;1;0;1;0;"";1;-1;0;0;0;0;0;0;3;600;10;1;0;"";"";1;1;0;0;"solon.mardapittas@powerstar.com;lee.hudson@powerstar.com";"";"DSP Comms Fail";"";0;0;"";"";0;"";0;"";"";0;"27/06/2020 06:10:46";0;65472;0
26;"PCS_Fault_17";"Module B1 Over Temperature";"MODBUS";"C";"+310203#0";1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;"";1;-1;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;0;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com";"Module B1 Over Temperature";"";0;0;"";"";0;"";0;"";"";0;"27/06/2020 06:10:51";0;65472;0
27;"PCS_Fault_18";"Module C1 Over Temperature";"MODBUS";"C";"+310203#1";1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;"";1;-1;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;0;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com";"Module C1 Over Temperature";"";0;0;"";"";0;"";0;"";"";0;"27/06/2020 06:10:51";0;65472;0
28;"PCS_Fault_19";"Transformer Over-Temp";"MODBUS";"C";"+310203#2";1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;"";1;-1;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;0;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com";"Transformer Over-Temp";"";0;0;"";"";0;"";0;"";"";0;"27/06/2020 06:10:51";0;65472;0
29;"PCS_Fault_20";"Reactor 1 Over-Temp";"MODBUS";"C";"+310203#3";1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;"";1;-1;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;0;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com";"Reactor 1 Over-Temp";"";0;0;"";"";0;"";0;"";"";0;"27/06/2020 06:10:51";0;65472;0
30;"PCS_Fault_21";"Reactor 2 Over-Temp";"MODBUS";"C";"+310203#4";1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;"";1;-1;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;0;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com";"Reactor 2 Over-Temp";"";0;0;"";"";0;"";0;"";"";0;"27/06/2020 06:10:51";0;65472;0
31;"PCS_Fault_41";"Module B2 Over-Temp";"MODBUS";"C";"+310205#0";1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;"";1;-1;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;0;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com";"Module B2 Over-Temp";"";0;0;"";"";0;"";0;"";"";0;"27/06/2020 06:10:51";0;65472;0
32;"PCS_Fault_42";"Module C2 Over-Temp";"MODBUS";"C";"+310205#1";1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;"";1;-1;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;0;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com";"Module C2 Over-Temp";"";0;0;"";"";0;"";0;"";"";0;"27/06/2020 06:10:51";0;65472;0
33;"PCS_Fault_43";"AC SPD";"MODBUS";"C";"+310205#2";1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;"";1;-1;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;0;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com";"AC SPD";"";0;0;"";"";0;"";0;"";"";0;"27/06/2020 06:10:51";0;65472;0
34;"PCS_Fault_44";"DC Fuse Fault";"MODBUS";"C";"+310205#3";1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;"";1;-1;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;0;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com";"DC Fuse Fault";"";0;0;"";"";0;"";0;"";"";0;"27/06/2020 06:10:51";0;65472;0
35;"PCS_Fault_45";"Detection Fuse";"MODBUS";"C";"+310205#4";1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;"";1;-1;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;0;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com";"Detection Fuse";"";0;0;"";"";0;"";0;"";"";0;"27/06/2020 06:10:51";0;65472;0
36;"PCS_DC_V";"PCS DC Voltage";"MODBUS";"C";"+310055";0.1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;1;0;0;0;2;600;10;-1;60;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:36:10";726.7;65472;0
37;"PCS_Act_Pow";"PCS Bus Active Power";"MODBUS";"C";"+310067L";0.001;0;1;0;1;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;1;0;0;2;600;10;-1;30;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:36:16";1.772;65472;0
38;"PCS_React_Pow";"PCS Bus Reactive Power";"MODBUS";"C";"+310069I";0.001;0;1;0;1;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;2;600;10;-1;30;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:36:16";-0.024;65472;0
39;"PCS_Grid_Freq";"PCS Grid Frequency";"MODBUS";"C";"+310072";0.01;0;0;0;1;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:36:16";50.04;65472;0
40;"PCS_Vab";"AB Line Voltage";"MODBUS";"C";"+310059";0.1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:36:16";423.8;65472;0
41;"PCS_Vbc";"BC Line Voltage";"MODBUS";"C";"+310060";0.1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:36:16";423.8;65472;0
42;"PCS_Vca";"CA Line Voltage";"MODBUS";"C";"+310061";0.1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:36:16";424.8;65472;0
43;"PCS_Ia";"Current Phase A";"MODBUS";"C";"+310062";0.1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:36:10";18.4;65472;0
44;"PCS_Ib";"Current Phase B";"MODBUS";"C";"+310063";0.1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:36:10";14;65472;0
45;"PCS_Ic";"Current Phase C";"MODBUS";"C";"+310064";0.1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:36:10";16.8;65472;0
46;"PCS_DC_I";"DC Batt Current";"MODBUS";"C";"+310056";0.1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:36:16";6.1;65472;0
47;"PCS_DC_P";"DC Batt Power";"MODBUS";"C";"+310057D";0.001;0;1;0;1;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;2;600;10;-1;30;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:36:16";4.432;65472;0
48;"PCS_PF";"PCS Power Factor";"MODBUS";"C";"+310071";0.001;0;0;0;1;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:11:11";1;65472;0
49;"PCS_Work_Status";"PCS Work Status";"MODBUS";"C";"+310200D";1;0;1;0;3;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;2;600;10;1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:36:08";2048;65472;0
50;"PCS_Set_Mode";"Mode( CC, CV, CP...)";"MODBUS";"C";"+410057";1;0;0;0;3;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;0;"tom.csmith@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;"12/07/2020 18:57:28";3;65472;0
51;"PCS_Set_CV";"CV Voltage";"MODBUS";"C";"+410068";1;0;0;0;3;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"27/06/2020 06:10:51";6000;65472;0
52;"PCS_Set_CV_ILim";"CV Current Limit";"MODBUS";"C";"+410067";1;0;0;0;3;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"27/06/2020 06:10:51";0;65472;0
53;"PCS_Set_CP_DC";"CP DC Power";"MODBUS";"C";"+410069I";1;0;0;0;2;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"27/06/2020 06:10:51";0;65472;0
54;"PCS_Set_CP_AC";"CP AC Power";"MODBUS";"C";"+410073I";1;0;0;0;2;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:36:08";0;65472;0
55;"PCS_Time_D";"PCS Time Day";"MODBUS";"C";"+410052";1;0;0;0;3;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 01:19:52";23;65472;0
56;"PCS_Time_H";"PCS Time Hour";"MODBUS";"C";"+410053";1;0;0;0;3;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:19:55";13;65472;0
57;"PCS_Time_Min";"PCS Time Minute";"MODBUS";"C";"+410054";1;0;0;0;3;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:35:53";16;65472;0
58;"PCS_Time_Mon";"PCS Time Month";"MODBUS";"C";"+410051";1;0;0;0;3;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"01/07/2020 01:18:56";7;65472;0
59;"PCS_Time_S";"PCS Time Second";"MODBUS";"C";"+410055";1;0;0;0;3;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:36:16";22;65472;0
60;"PCS_Time_Y";"PSC Time Year";"MODBUS";"C";"+410050";1;0;0;0;3;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"27/06/2020 06:10:51";2020;65472;0
61;"PCS_Daily_Charge";"Daily kWh Usage Charge";"MODBUS";"C";"+310082";1;0;0;0;3;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:34:20";2267;65472;0
62;"PCS_Daily_Discharge";"Daily kWh Usage Discharge";"MODBUS";"C";"+310083";1;0;0;0;3;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:30:48";2262;65472;0
63;"PCS_Monthly_Charge";"Monthly kWh Usage Charge";"MODBUS";"C";"+310086D";1;0;0;0;3;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:16:02";11321;65472;0
64;"PCS_Monthly_Discharge";"Monthly kWh Usage Discharge";"MODBUS";"C";"+310088D";1;0;0;0;3;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"tom.csmith@powerstar.com";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:28:04";10832;65472;0
65;"PLC_Year";"Year";"MODBUS";"B";"41001";1;0;0;0;2;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"27/06/2020 06:10:50";2020;65472;0
66;"PLC_Month";"Month";"MODBUS";"B";"41002";1;0;0;0;2;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"29/06/2020 15:32:42";7;65472;0
67;"PLC_Day";"Day";"MODBUS";"B";"41003";1;0;0;0;2;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"22/07/2020 15:34:26";24;65472;0
68;"PLC_Hour";"Hour";"MODBUS";"B";"41004";1;0;0;0;2;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:34:31";23;65472;0
69;"PLC_Minute";"Min";"MODBUS";"B";"41005";1;0;0;0;2;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:35:29";1;65472;0
70;"PLC_Second";"Sec";"MODBUS";"B";"41006";1;0;0;0;2;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:36:16";46;65472;0
71;"PLC_Available_Power";"Available Power";"MODBUS";"B";"41007";1;0;1;0;2;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:34:49";5479;65472;0
72;"PLC_Available_Energy";"Available Energy";"MODBUS";"B";"41008";1;0;1;0;2;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;10;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:36:09";2265;65472;0
73;"PLC_Max_Total_Energy";"Max Total Energy";"MODBUS";"B";"41009";1;0;1;0;2;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:34:49";4636;65472;0
74;"PLC_Max_Export_Power";"Max Export Power";"MODBUS";"B";"41010";1;0;1;0;2;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;60;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:35:49";5479;65472;0
75;"PLC_Max_Import_Power";"Max Import Power";"MODBUS";"B";"41011";1;0;1;0;2;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;60;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:36:14";4836;65472;0
76;"PLC_Charge_Time";"Charge Time";"MODBUS";"B";"41012";1;0;0;0;2;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 13:50:36";28;65472;0
77;"PLC_Discharge_Time";"Discharge Time";"MODBUS";"B";"41013";1;0;0;0;2;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:34:10";27;65472;0
