Id;Name;Description;ServerName;TopicName;Address;Coef;Offset;LogEnabled;AlEnabled;AlBool;MemTag;MbsTcpEnabled;MbsTcpFloat;SnmpEnabled;RTLogEnabled;AlAutoAck;ForceRO;SnmpOID;AutoType;AlHint;AlHigh;AlLow;AlTimeDB;AlLevelDB;IVGroupA;IVGroupB;IVGroupC;IVGroupD;PageId;RTLogWindow;RTLogTimer;LogDB;LogTimer;AlLoLo;AlHiHi;MbsTcpRegister;MbsTcpCoef;MbsTcpOffset;EEN;ETO;ECC;ESU;EAT;ESH;SEN;STO;SSU;TEN;TSU;FEN;FFN;FCO;KPI;Type;AlStat;ChangeTime;TagValue;TagQuality;AlType
455;"BMS2_Rack_4_Current";"BMS Rack 4 Current";"MODBUS";"A";"43701I";0.1;0;1;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;60;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 06:11:40";0
456;"BMS2_Rack_4_SoH";"BMS Rack 4 SoH";"MODBUS";"A";"43704";0.1;0;1;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;0.1;60;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 06:11:40";100
457;"BMS2_Rack_4_Fault_1";"BMS Additional_Protection";"MODBUS";"A";"43705#0";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 Additional_Protection Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
458;"BMS2_Rack_4_Fault_2";"DCSW1 Sensing Fail";"MODBUS";"A";"43706#8";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 DCSW1 Sensing Fail Alarm¶¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
459;"BMS2_Rack_4_Fault_3";"DCSW2 Sensing Fail";"MODBUS";"A";"43706#9";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 DCSW2 Sensing Fail Alarm¶¶¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
460;"BMS2_Rack_4_Fault_4";"DCSW3 Sensing Fail_Fault";"MODBUS";"A";"43706#10";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 DCSW3 Sensing Fail_Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
461;"BMS2_Rack_4_Fault_5";"DCSW3 Fail_Fault";"MODBUS";"A";"43706#11";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 DCSW3 Fail_Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
462;"BMS2_Rack_4_Fault_6";"Module PCB Under Temperature_Fault";"MODBUS";"A";"43706#12";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 Module PCB Under Temperature_Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
463;"BMS2_Rack_4_Fault_7";"Module PCB Over-Temperature_Fault";"MODBUS";"A";"43706#13";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 Module PCB Over-Temperature_Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
464;"BMS2_Rack_4_Fault_8";"Charge Current Limit_Fault";"MODBUS";"A";"43706#14";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 Charge Current Limit_Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
465;"BMS2_Rack_4_Fault_9";"Discharrge Current Limit_Fault";"MODBUS";"A";"43706#15";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 Discharrge Current Limit_Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
466;"BMS2_Rack_4_Fault_10";"Rack Fuse Fail_Fault";"MODBUS";"A";"43707#0";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 Rack Fuse Fail_Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
467;"BMS2_Rack_4_Fault_11";"Permanent Under-Voltage_Fault";"MODBUS";"A";"43707#1";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 Permanent Under-Voltage_Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
468;"BMS2_Rack_4_Fault_12";"Module Under-Temperature_Fault";"MODBUS";"A";"43708#0";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 Module Under-Temperature_Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
469;"BMS2_Rack_4_Fault_13";"Module Over-Temperature_Fault";"MODBUS";"A";"43708#1";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 Module Over-Temperature_Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
470;"BMS2_Rack_4_Fault_14";"Module Under Voltage_Fault";"MODBUS";"A";"43708#2";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 Module Under Voltage_Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
471;"BMS2_Rack_4_Fault_15";"Module Over Voltage_Fault";"MODBUS";"A";"43708#3";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 Module Over Voltage_Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
472;"BMS2_Rack_4_Fault_16";"Module Voltage Imbalance Fault";"MODBUS";"A";"43708#4";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 Module Voltage Imbalance Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
473;"BMS2_Rack_4_Fault_17";"Module Temperature Imbalance Fault";"MODBUS";"A";"43708#5";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 Module Temperature Imbalance Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
474;"BMS2_Rack_4_Fault_18";"Rack Module Comms Fail Fault";"MODBUS";"A";"43708#6";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 Rack Module Comms Fail Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
475;"BMS2_Rack_4_Fault_19";"Rack System Comms Fail Fault";"MODBUS";"A";"43708#7";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 Rack System Comms Fail Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
476;"BMS2_Rack_4_Fault_20";"Rack Charge Over Current Fault";"MODBUS";"A";"43708#8";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 Rack Charge Over Current Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
477;"BMS2_Rack_4_Fault_21";"Rack Discharge Over Current Fault";"MODBUS";"A";"43708#9";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 Rack Discharge Over Current Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
478;"BMS2_Rack_4_Fault_22";"Rack Under Voltage Fault";"MODBUS";"A";"43708#10";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 Rack Under Voltage Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
479;"BMS2_Rack_4_Fault_23";"Rack Over Voltage Fault";"MODBUS";"A";"43708#11";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 Rack Over Voltage Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
480;"BMS2_Rack_4_Fault_24";"Rack Voltage Sensing Difference";"MODBUS";"A";"43708#12";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 Rack Voltage Sensing Difference Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
481;"BMS2_Rack_4_Fault_25";"Rack Current Sensing Difference";"MODBUS";"A";"43708#13";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 Rack Current Sensing Difference Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
482;"BMS2_Rack_4_Fault_26";"Rack String Voltage-Imbalance";"MODBUS";"A";"43708#14";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 Rack String Voltage-Imbalance Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
483;"BMS2_Rack_4_Fault_27";"Rack String Current-Imbalance";"MODBUS";"A";"43708#15";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 Rack String Current-Imbalance Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
484;"BMS2_Rack_4_Alarm_1";"BMS Additional_Protection";"MODBUS";"A";"43709#0";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 Additional_Protection Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
485;"BMS2_Rack_4_Alarm_2";"DCSW1 Sensing Fail";"MODBUS";"A";"43710#8";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 DCSW1 Sensing Fail Fault¶¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
486;"BMS2_Rack_4_Alarm_3";"DCSW2 Sensing Fail";"MODBUS";"A";"43710#9";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 DCSW2 Sensing Fail Fault¶¶¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
487;"BMS2_Rack_4_Alarm_4";"DCSW3 Sensing Fail_Alarm";"MODBUS";"A";"43710#10";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 DCSW3 Sensing Fail_Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
488;"BMS2_Rack_4_Alarm_5";"DCSW3 Fail_Alarm";"MODBUS";"A";"43710#11";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 DCSW3 Fail_Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
489;"BMS2_Rack_4_Alarm_6";"Module PCB Under Temperature_Alarm";"MODBUS";"A";"43710#12";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 Module PCB Under Temperature_Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
490;"BMS2_Rack_4_Alarm_7";"Module PCB Over-Temperature_Alarm";"MODBUS";"A";"43710#13";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 Module PCB Over-Temperature_Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
491;"BMS2_Rack_4_Alarm_8";"Charge Current Limit_Alarm";"MODBUS";"A";"43710#14";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 Charge Current Limit_Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
492;"BMS2_Rack_4_Alarm_9";"Discharrge Current Limit_Alarm";"MODBUS";"A";"43710#15";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 Discharrge Current Limit_Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
493;"BMS2_Rack_4_Alarm_10";"Rack Fuse Fail_Alarm";"MODBUS";"A";"43711#0";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 Rack Fuse Fail_Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
494;"BMS2_Rack_4_Alarm_11";"Permanent Under-Voltage_Alarm";"MODBUS";"A";"43711#1";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 Permanent Under-Voltage_Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
495;"BMS2_Rack_4_Alarm_12";"Module Under-Temperature_Alarm";"MODBUS";"A";"43712#0";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 Module Under-Temperature_Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
496;"BMS2_Rack_4_Alarm_13";"Module Over-Temperature_Alarm";"MODBUS";"A";"43712#1";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 Module Over-Temperature_Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
497;"BMS2_Rack_4_Alarm_14";"Module Under Voltage_Alarm";"MODBUS";"A";"43712#2";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 Module Under Voltage_Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
498;"BMS2_Rack_4_Alarm_15";"Module Over Voltage_Alarm";"MODBUS";"A";"43712#3";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 Module Over Voltage_Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
499;"BMS2_Rack_4_Alarm_16";"Module Voltage Imbalance Alarm";"MODBUS";"A";"43712#4";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 Module Voltage Imbalance Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
500;"BMS2_Rack_4_Alarm_17";"Module Temperature Imbalance Alarm";"MODBUS";"A";"43712#5";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 Module Temperature Imbalance Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
501;"BMS2_Rack_4_Alarm_18";"Rack Module Comms Fail Alarm";"MODBUS";"A";"43712#6";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 Module Comms Fail Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
502;"BMS2_Rack_4_Alarm_19";"Rack System Comms Fail Alarm";"MODBUS";"A";"43712#7";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 System Comms Fail Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
503;"BMS2_Rack_4_Alarm_20";"Rack Charge Over Current Alarm";"MODBUS";"A";"43712#8";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 Charge Over Current Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
504;"BMS2_Rack_4_Alarm_21";"Rack Discharge Over Current Alarm";"MODBUS";"A";"43712#9";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 Discharge Over Current Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
505;"BMS2_Rack_4_Alarm_22";"Rack Under Voltage Alarm";"MODBUS";"A";"43712#10";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 Under Voltage Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
506;"BMS2_Rack_4_Alarm_23";"Rack Over Voltage Alarm";"MODBUS";"A";"43712#11";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 Over Voltage Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
507;"BMS2_Rack_4_Alarm_24";"Rack Voltage Sensing Difference";"MODBUS";"A";"43712#12";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 Voltage Sensing Difference Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
508;"BMS2_Rack_4_Alarm_25";"Rack Current Sensing Difference";"MODBUS";"A";"43712#13";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 Current Sensing Difference Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
509;"BMS2_Rack_4_Alarm_26";"Rack String Voltage-Imbalance";"MODBUS";"A";"43712#14";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 String Voltage-Imbalance Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
510;"BMS2_Rack_4_Alarm_27";"Rack String Current-Imbalance";"MODBUS";"A";"43712#15";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_4 String Current-Imbalance Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:49";0
511;"BMS2_Rack_4_Module_Num_of_Max_Cell_V_A";"Module Number of Max Cell Voltage A";"MODBUS";"A";"43714";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"08/10/2020 06:11:44";13
512;"BMS2_Rack_4_Cell_Num_of_Max_Cell_V_A";"Cell Number of Max Cell Voltage A";"MODBUS";"A";"43715";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"08/10/2020 06:11:44";1
513;"BMS2_Rack_4_Module_Num_of_Max_Cell_V_B";"Module Number of Max Cell Voltage B";"MODBUS";"A";"43717";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"08/10/2020 06:11:44";23
514;"BMS2_Rack_4_Cell_Num_of_Max_Cell_V_B";"Cell Number of Max Cell Voltage B";"MODBUS";"A";"43718";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"08/10/2020 06:11:44";2
515;"BMS2_Rack_4_Module_Num_of_Min_Cell_V_A";"Module Number of Min Cell Voltage A";"MODBUS";"A";"43721";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"08/10/2020 05:44:31";10
516;"BMS2_Rack_4_Cell_Num_of_Min_Cell_V_A";"Cell Number of Min Cell Voltage A";"MODBUS";"A";"43722";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"08/10/2020 05:44:31";8
517;"BMS2_Rack_4_Module_Num_of_Min_Cell_V_B";"Module Number of Min Cell Voltage B";"MODBUS";"A";"43724";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"07/10/2020 14:01:49";12
518;"BMS2_Rack_4_Cell_Num_of_Min_Cell_V_B";"Cell Number of Min Cell Voltage B";"MODBUS";"A";"43725";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"07/10/2020 14:01:49";4
519;"BMS2_Rack_4_Module_Num_of_Max_Cell_Temp_A";"Module Number of Max Cell Temp A";"MODBUS";"A";"43727";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"07/10/2020 14:01:49";2
520;"BMS2_Rack_4_Cell_Num_of_Max_Cell_Temp_A";"Cell Number of Max Cell Temp A";"MODBUS";"A";"43728";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"07/10/2020 14:01:49";1
521;"BMS2_Rack_4_Module_Num_of_Max_Cell_Temp_B";"Module Number of Max Cell Temp B";"MODBUS";"A";"43730";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"08/10/2020 06:11:44";1
522;"BMS2_Rack_4_Cell_Num_of_Max_Cell_Temp_B";"Cell Number of Max Cell Temp B";"MODBUS";"A";"43731";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"07/10/2020 14:01:49";1
523;"BMS2_Rack_4_Module_Num_of_Min_Cell_Temp_A";"Module Number of Min Cell Temp A";"MODBUS";"A";"43734";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"08/10/2020 05:44:06";23
